ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0036462	TRAIL-activated apoptotic signaling pathway	2/26	12/18866	0.000119518905857278	0.053661949878528	0.0427515894850566	TNFRSF10B/TNFRSF10A	2
GO:0007250	activation of NF-kappaB-inducing kinase activity	2/26	17/18866	0.000245239533156214	0.053661949878528	0.0427515894850566	TNFRSF10B/TNFRSF10A	2
GO:0034755	iron ion transmembrane transport	2/26	18/18866	0.000275660701430795	0.053661949878528	0.0427515894850566	SLC39A14/SLC25A37	2
GO:0009261	ribonucleotide catabolic process	2/26	32/18866	0.000883107656426054	0.103146974270563	0.0821754913979613	NUDT18/ENTPD4	2
GO:0061036	positive regulation of cartilage development	2/26	32/18866	0.000883107656426054	0.103146974270563	0.0821754913979613	BMP1/LOXL2	2
GO:0010591	regulation of lamellipodium assembly	2/26	38/18866	0.00124532016823157	0.120879193533815	0.0963024577179995	DMTN/BIN3	2
GO:1902042	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	2/26	41/18866	0.0014488944430423	0.120879193533815	0.0963024577179995	TNFRSF10B/TNFRSF10A	2
GO:0034656	nucleobase-containing small molecule catabolic process	2/26	49/18866	0.00206390883065808	0.129671707785436	0.103307308653862	NUDT18/ENTPD4	2
GO:1902743	regulation of lamellipodium organization	2/26	50/18866	0.00214808729009116	0.129671707785436	0.103307308653862	DMTN/BIN3	2
GO:2001233	regulation of apoptotic signaling pathway	4/26	413/18866	0.00230991594712934	0.129671707785436	0.103307308653862	PPP3CC/CCAR2/TNFRSF10B/TNFRSF10A	4
GO:0051216	cartilage development	3/26	197/18866	0.00244244655075307	0.129671707785436	0.103307308653862	BMP1/SLC39A14/LOXL2	3
GO:0007015	actin filament organization	4/26	434/18866	0.00276400706804449	0.134515010644832	0.107165888076813	DMTN/SORBS3/BIN3/RHOBTB2	4
GO:1902041	regulation of extrinsic apoptotic signaling pathway via death domain receptors	2/26	61/18866	0.00317927229998459	0.142822694091616	0.113784482315238	TNFRSF10B/TNFRSF10A	2
GO:0009166	nucleotide catabolic process	2/26	67/18866	0.00382176046758135	0.144301152958481	0.114962346084442	NUDT18/ENTPD4	2
GO:2001234	negative regulation of apoptotic signaling pathway	3/26	233/18866	0.00391997457326583	0.144301152958481	0.114962346084442	CCAR2/TNFRSF10B/TNFRSF10A	3
GO:0030032	lamellipodium assembly	2/26	69/18866	0.00404826523921627	0.144301152958481	0.114962346084442	DMTN/BIN3	2
GO:0061035	regulation of cartilage development	2/26	72/18866	0.00439947988812813	0.144301152958481	0.114962346084442	BMP1/LOXL2	2
GO:1901292	nucleoside phosphate catabolic process	2/26	73/18866	0.00451959039826617	0.144301152958481	0.114962346084442	NUDT18/ENTPD4	2
GO:0006826	iron ion transport	2/26	79/18866	0.00527187765929473	0.144301152958481	0.114962346084442	SLC39A14/SLC25A37	2
GO:0071260	cellular response to mechanical stimulus	2/26	79/18866	0.00527187765929473	0.144301152958481	0.114962346084442	TNFRSF10B/TNFRSF10A	2
GO:1901224	positive regulation of NIK/NF-kappaB signaling	2/26	80/18866	0.00540249177953991	0.144301152958481	0.114962346084442	TNFRSF10B/TNFRSF10A	2
GO:0061448	connective tissue development	3/26	262/18866	0.00543600233747703	0.144301152958481	0.114962346084442	BMP1/SLC39A14/LOXL2	3
GO:0006919	activation of cysteine-type endopeptidase activity involved in apoptotic process	2/26	86/18866	0.00621720791267354	0.148525882663415	0.118328118488157	TNFRSF10B/TNFRSF10A	2
GO:0055072	iron ion homeostasis	2/26	87/18866	0.00635812853867357	0.148525882663415	0.118328118488157	SLC39A14/SLC25A37	2
GO:0097581	lamellipodium organization	2/26	87/18866	0.00635812853867357	0.148525882663415	0.118328118488157	DMTN/BIN3	2
GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	2/26	89/18866	0.00664433508172556	0.149241987989528	0.118898627778247	TNFRSF10B/TNFRSF10A	2
GO:0034404	nucleobase-containing small molecule biosynthetic process	2/26	107/18866	0.00947716271592136	0.19428765277214	0.154785765186167	NUDT18/ENTPD4	2
GO:2001237	negative regulation of extrinsic apoptotic signaling pathway	2/26	107/18866	0.00947716271592136	0.19428765277214	0.154785765186167	TNFRSF10B/TNFRSF10A	2
GO:0002062	chondrocyte differentiation	2/26	108/18866	0.00964784577121926	0.19428765277214	0.154785765186167	SLC39A14/LOXL2	2
GO:1901222	regulation of NIK/NF-kappaB signaling	2/26	119/18866	0.0116152582037622	0.195599561428131	0.155830941152188	TNFRSF10B/TNFRSF10A	2
GO:0008637	apoptotic mitochondrial changes	2/26	125/18866	0.0127567076102115	0.195599561428131	0.155830941152188	PPP3CC/CCAR2	2
GO:0032956	regulation of actin cytoskeleton organization	3/26	360/18866	0.0129410521497559	0.195599561428131	0.155830941152188	DMTN/SORBS3/RHOBTB2	3
GO:0000041	transition metal ion transport	2/26	129/18866	0.0135439426503353	0.195599561428131	0.155830941152188	SLC39A14/SLC25A37	2
GO:0007084	mitotic nuclear envelope reassembly	1/26	10/18866	0.0136994995665456	0.195599561428131	0.155830941152188	REEP4	1
GO:0046710	GDP metabolic process	1/26	10/18866	0.0136994995665456	0.195599561428131	0.155830941152188	NUDT18	1
GO:0051342	regulation of cyclic-nucleotide phosphodiesterase activity	1/26	10/18866	0.0136994995665456	0.195599561428131	0.155830941152188	SLC39A14	1
GO:0090527	actin filament reorganization	1/26	10/18866	0.0136994995665456	0.195599561428131	0.155830941152188	DMTN	1
GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	2/26	134/18866	0.0145571248396631	0.195599561428131	0.155830941152188	TNFRSF10B/TNFRSF10A	2
GO:0046643	regulation of gamma-delta T cell activation	1/26	11/18866	0.0150594811645127	0.195599561428131	0.155830941152188	EGR3	1
GO:0055076	transition metal ion homeostasis	2/26	138/18866	0.0153906968578839	0.195599561428131	0.155830941152188	SLC39A14/SLC25A37	2
GO:0009185	ribonucleoside diphosphate metabolic process	2/26	139/18866	0.0156022577673929	0.195599561428131	0.155830941152188	NUDT18/ENTPD4	2
GO:0009151	purine deoxyribonucleotide metabolic process	1/26	12/18866	0.0164176595516635	0.195599561428131	0.155830941152188	NUDT18	1
GO:0042492	gamma-delta T cell differentiation	1/26	12/18866	0.0164176595516635	0.195599561428131	0.155830941152188	EGR3	1
GO:0046434	organophosphate catabolic process	2/26	144/18866	0.0166788899077458	0.195599561428131	0.155830941152188	NUDT18/ENTPD4	2
GO:0032970	regulation of actin filament-based process	3/26	405/18866	0.017705403502626	0.195599561428131	0.155830941152188	DMTN/SORBS3/RHOBTB2	3
GO:0033089	positive regulation of T cell differentiation in thymus	1/26	13/18866	0.0177740370233753	0.195599561428131	0.155830941152188	EGR3	1
GO:0051451	myoblast migration	1/26	13/18866	0.0177740370233753	0.195599561428131	0.155830941152188	BIN3	1
GO:1900025	negative regulation of substrate adhesion-dependent cell spreading	1/26	13/18866	0.0177740370233753	0.195599561428131	0.155830941152188	DMTN	1
GO:2001056	positive regulation of cysteine-type endopeptidase activity	2/26	151/18866	0.0182382428381253	0.195599561428131	0.155830941152188	TNFRSF10B/TNFRSF10A	2
GO:0006244	pyrimidine nucleotide catabolic process	1/26	14/18866	0.0191286158722268	0.195599561428131	0.155830941152188	ENTPD4	1
GO:0033169	histone H3-K9 demethylation	1/26	14/18866	0.0191286158722268	0.195599561428131	0.155830941152188	HR	1
GO:0045836	positive regulation of meiotic nuclear division	1/26	14/18866	0.0191286158722268	0.195599561428131	0.155830941152188	NPM2	1
GO:0009132	nucleoside diphosphate metabolic process	2/26	155/18866	0.0191561601035577	0.195599561428131	0.155830941152188	NUDT18/ENTPD4	2
GO:0008360	regulation of cell shape	2/26	156/18866	0.0193886564137783	0.195599561428131	0.155830941152188	DMTN/RHOBTB2	2
