ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0036462	TRAIL-activated apoptotic signaling pathway	2/25	12/18866	0.000110364143249336	0.0597070014978906	0.0472823224236627	TNFRSF10B/TNFRSF10A	2
GO:0007250	activation of NF-kappaB-inducing kinase activity	2/25	17/18866	0.000226494947165978	0.0612668832083971	0.0485176018402911	TNFRSF10B/TNFRSF10A	2
GO:0009261	ribonucleotide catabolic process	2/25	32/18866	0.000816039620020743	0.110369358607806	0.0874021382495901	NUDT18/ENTPD4	2
GO:0061036	positive regulation of cartilage development	2/25	32/18866	0.000816039620020743	0.110369358607806	0.0874021382495901	BMP1/LOXL2	2
GO:0010591	regulation of lamellipodium assembly	2/25	38/18866	0.00115098661887756	0.119531945423534	0.0946580441431622	DMTN/BIN3	2
GO:1902042	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	2/25	41/18866	0.00133928126412541	0.119531945423534	0.0946580441431622	TNFRSF10B/TNFRSF10A	2
GO:0034656	nucleobase-containing small molecule catabolic process	2/25	49/18866	0.00190830397898394	0.119531945423534	0.0946580441431622	NUDT18/ENTPD4	2
GO:1902743	regulation of lamellipodium organization	2/25	50/18866	0.00198620563733523	0.119531945423534	0.0946580441431622	DMTN/BIN3	2
GO:2001233	regulation of apoptotic signaling pathway	4/25	413/18866	0.00198851665214751	0.119531945423534	0.0946580441431622	PPP3CC/CCAR2/TNFRSF10B/TNFRSF10A	4
GO:0007015	actin filament organization	4/25	434/18866	0.00238151275939268	0.128839840283144	0.102029020323455	DMTN/SORBS3/BIN3/RHOBTB2	4
GO:1902041	regulation of extrinsic apoptotic signaling pathway via death domain receptors	2/25	61/18866	0.00294081330897496	0.141415947512333	0.111988112924447	TNFRSF10B/TNFRSF10A	2
GO:2001234	negative regulation of apoptotic signaling pathway	3/25	233/18866	0.00349925647380832	0.141415947512333	0.111988112924447	CCAR2/TNFRSF10B/TNFRSF10A	3
GO:0009166	nucleotide catabolic process	2/25	67/18866	0.00353585453860407	0.141415947512333	0.111988112924447	NUDT18/ENTPD4	2
GO:0030032	lamellipodium assembly	2/25	69/18866	0.00374567647833082	0.141415947512333	0.111988112924447	DMTN/BIN3	2
GO:0061035	regulation of cartilage development	2/25	72/18866	0.00407106641766599	0.141415947512333	0.111988112924447	BMP1/LOXL2	2
GO:1901292	nucleoside phosphate catabolic process	2/25	73/18866	0.0041823570428786	0.141415947512333	0.111988112924447	NUDT18/ENTPD4	2
GO:0071260	cellular response to mechanical stimulus	2/25	79/18866	0.00487953408784352	0.15029587659572	0.119020180512614	TNFRSF10B/TNFRSF10A	2
GO:1901224	positive regulation of NIK/NF-kappaB signaling	2/25	80/18866	0.0050006021787855	0.15029587659572	0.119020180512614	TNFRSF10B/TNFRSF10A	2
GO:0006919	activation of cysteine-type endopeptidase activity involved in apoptotic process	2/25	86/18866	0.00575591635615864	0.158487125833042	0.125506878517459	TNFRSF10B/TNFRSF10A	2
