ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0048247	lymphocyte chemotaxis	2/7	65/18866	0.000242738247572733	0.0272275124066686	0.013735082767783	CCL22/CX3CL1	2
GO:0002548	monocyte chemotaxis	2/7	67/18866	0.0002579348070237	0.0272275124066686	0.013735082767783	CCL22/CX3CL1	2
GO:0070098	chemokine-mediated signaling pathway	2/7	88/18866	0.000444917307398378	0.0272275124066686	0.013735082767783	CCL22/CX3CL1	2
GO:0071674	mononuclear cell migration	2/7	97/18866	0.000540291973974162	0.0272275124066686	0.013735082767783	CCL22/CX3CL1	2
GO:1990868	response to chemokine	2/7	97/18866	0.000540291973974162	0.0272275124066686	0.013735082767783	CCL22/CX3CL1	2
GO:1990869	cellular response to chemokine	2/7	97/18866	0.000540291973974162	0.0272275124066686	0.013735082767783	CCL22/CX3CL1	2
GO:0030593	neutrophil chemotaxis	2/7	103/18866	0.000608922002705048	0.0272275124066686	0.013735082767783	CCL22/CX3CL1	2
GO:0072676	lymphocyte migration	2/7	117/18866	0.000784678255159033	0.0289066176477426	0.0145821175287082	CCL22/CX3CL1	2
GO:1990266	neutrophil migration	2/7	122/18866	0.000852723905543215	0.0289066176477426	0.0145821175287082	CCL22/CX3CL1	2
GO:0071621	granulocyte chemotaxis	2/7	127/18866	0.00092353411015152	0.0289066176477426	0.0145821175287082	CCL22/CX3CL1	2
GO:0097530	granulocyte migration	2/7	150/18866	0.00128465579749924	0.0365542967833875	0.0184400353708025	CCL22/CX3CL1	2
GO:0071346	cellular response to interferon-gamma	2/7	182/18866	0.00188276552555156	0.0430107987371968	0.0216970567028065	CCL22/CX3CL1	2
GO:0071347	cellular response to interleukin-1	2/7	183/18866	0.00190323213669513	0.0430107987371968	0.0216970567028065	CCL22/CX3CL1	2
GO:0022900	electron transport chain	2/7	184/18866	0.00192380569431551	0.0430107987371968	0.0216970567028065	CIAPIN1/COQ9	2
GO:0034341	response to interferon-gamma	2/7	202/18866	0.00231235040614622	0.0431933373040025	0.0217891393832197	CCL22/CX3CL1	2
GO:1902905	positive regulation of supramolecular fiber organization	2/7	208/18866	0.0024495018934824	0.0431933373040025	0.0217891393832197	CX3CL1/KATNB1	2
GO:0070555	response to interleukin-1	2/7	211/18866	0.00251950236864346	0.0431933373040025	0.0217891393832197	CCL22/CX3CL1	2
GO:0070374	positive regulation of ERK1 and ERK2 cascade	2/7	215/18866	0.0026143102847533	0.0431933373040025	0.0217891393832197	CCL22/CX3CL1	2
GO:0051651	maintenance of location in cell	2/7	216/18866	0.00263827507932356	0.0431933373040025	0.0217891393832197	ARL2BP/CX3CL1	2
GO:0097529	myeloid leukocyte migration	2/7	222/18866	0.00278426700166488	0.0431933373040025	0.0217891393832197	CCL22/CX3CL1	2
GO:0051495	positive regulation of cytoskeleton organization	2/7	230/18866	0.00298478165539038	0.0431933373040025	0.0217891393832197	CX3CL1/KATNB1	2
GO:0030595	leukocyte chemotaxis	2/7	232/18866	0.00303595342072861	0.0431933373040025	0.0217891393832197	CCL22/CX3CL1	2
GO:0032908	regulation of transforming growth factor beta1 production	1/7	11/18866	0.00407493100531731	0.0452143064648237	0.0228086294593023	CX3CL1	1
GO:0098883	synapse pruning	1/7	11/18866	0.00407493100531731	0.0452143064648237	0.0228086294593023	CX3CL1	1
GO:0032905	transforming growth factor beta1 production	1/7	12/18866	0.00444467247882374	0.0452143064648237	0.0228086294593023	CX3CL1	1
GO:0051013	microtubule severing	1/7	12/18866	0.00444467247882374	0.0452143064648237	0.0228086294593023	KATNB1	1
GO:0061517	macrophage proliferation	1/7	12/18866	0.00444467247882374	0.0452143064648237	0.0228086294593023	CX3CL1	1
GO:2001223	negative regulation of neuron migration	1/7	12/18866	0.00444467247882374	0.0452143064648237	0.0228086294593023	CX3CL1	1
GO:0010976	positive regulation of neuron projection development	2/7	290/18866	0.00469915218911539	0.0452143064648237	0.0228086294593023	CX3CL1/KATNB1	2
GO:0016322	neuron remodeling	1/7	13/18866	0.00481429628770469	0.0452143064648237	0.0228086294593023	CX3CL1	1
